Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00023, 2017/11/14 10:51:14, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00023, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00023, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00023, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00022, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00022, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00022, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00022, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00021, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00021, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00021, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00021, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00020, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00020, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00020, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00020, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00019, 2017/11/14 10:51:14, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00019, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00019, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00019, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00018, 2017/11/14 10:51:15, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00018, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00018, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00018, 2017/11/14 10:51:16, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00017, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00017, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00017, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00017, 2017/11/14 10:51:17, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
st00016, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, inside-inside, fail
st00016, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, inside-outside, pass
st00016, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, outside-inside, pass
st00016, 2017/11/14 10:51:18, wb-ckampa01, wsb-001, inf, 70, 50, outside-outside, fail
